0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 4, "major"
1, 0, Tempo, 1111111
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 30
1, 0, Control_c, 0, 93, 30
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 56, 80
1, 159, Note_on_c, 0, 56, 0
1, 160, Note_on_c, 0, 61, 80
1, 319, Note_on_c, 0, 61, 0
1, 320, Note_on_c, 0, 64, 80
1, 479, Note_on_c, 0, 64, 0
1, 480, Note_on_c, 0, 56, 80
1, 639, Note_on_c, 0, 56, 0
1, 640, Note_on_c, 0, 61, 80
1, 799, Note_on_c, 0, 61, 0
1, 800, Note_on_c, 0, 64, 80
1, 959, Note_on_c, 0, 64, 0
1, 960, Note_on_c, 0, 56, 80
1, 1119, Note_on_c, 0, 56, 0
1, 1120, Note_on_c, 0, 61, 80
1, 1279, Note_on_c, 0, 61, 0
1, 1280, Note_on_c, 0, 64, 80
1, 1439, Note_on_c, 0, 64, 0
1, 1440, Note_on_c, 0, 56, 80
1, 1599, Note_on_c, 0, 56, 0
1, 1600, Note_on_c, 0, 61, 80
1, 1759, Note_on_c, 0, 61, 0
1, 1760, Note_on_c, 0, 64, 80
1, 1919, Note_on_c, 0, 64, 0
1, 1920, Note_on_c, 0, 56, 80
1, 2079, Note_on_c, 0, 56, 0
1, 2080, Note_on_c, 0, 61, 80
1, 2239, Note_on_c, 0, 61, 0
1, 2240, Note_on_c, 0, 64, 80
1, 2399, Note_on_c, 0, 64, 0
1, 2400, Note_on_c, 0, 56, 80
1, 2559, Note_on_c, 0, 56, 0
1, 2560, Note_on_c, 0, 61, 80
1, 2719, Note_on_c, 0, 61, 0
1, 2720, Note_on_c, 0, 64, 80
1, 2879, Note_on_c, 0, 64, 0
1, 2880, Note_on_c, 0, 56, 80
1, 3039, Note_on_c, 0, 56, 0
1, 3040, Note_on_c, 0, 61, 80
1, 3199, Note_on_c, 0, 61, 0
1, 3200, Note_on_c, 0, 64, 80
1, 3359, Note_on_c, 0, 64, 0
1, 3360, Note_on_c, 0, 56, 80
1, 3519, Note_on_c, 0, 56, 0
1, 3520, Note_on_c, 0, 61, 80
1, 3679, Note_on_c, 0, 61, 0
1, 3680, Note_on_c, 0, 64, 80
1, 3839, Note_on_c, 0, 64, 0
1, 3840, Note_on_c, 0, 57, 80
1, 3999, Note_on_c, 0, 57, 0
1, 4000, Note_on_c, 0, 61, 80
1, 4159, Note_on_c, 0, 61, 0
1, 4160, Note_on_c, 0, 64, 80
1, 4319, Note_on_c, 0, 64, 0
1, 4320, Note_on_c, 0, 57, 80
1, 4479, Note_on_c, 0, 57, 0
1, 4480, Note_on_c, 0, 61, 80
1, 4639, Note_on_c, 0, 61, 0
1, 4640, Note_on_c, 0, 64, 80
1, 4799, Note_on_c, 0, 64, 0
1, 4800, Note_on_c, 0, 57, 80
1, 4959, Note_on_c, 0, 57, 0
1, 4960, Note_on_c, 0, 62, 80
1, 5119, Note_on_c, 0, 62, 0
1, 5120, Note_on_c, 0, 66, 80
1, 5279, Note_on_c, 0, 66, 0
1, 5280, Note_on_c, 0, 57, 80
1, 5439, Note_on_c, 0, 57, 0
1, 5440, Note_on_c, 0, 62, 80
1, 5599, Note_on_c, 0, 62, 0
1, 5600, Note_on_c, 0, 66, 80
1, 5759, Note_on_c, 0, 66, 0
1, 5760, Note_on_c, 0, 56, 80
1, 5919, Note_on_c, 0, 56, 0
1, 5920, Note_on_c, 0, 60, 80
1, 6079, Note_on_c, 0, 60, 0
1, 6080, Note_on_c, 0, 66, 80
1, 6239, Note_on_c, 0, 66, 0
1, 6240, Note_on_c, 0, 56, 80
1, 6399, Note_on_c, 0, 56, 0
1, 6400, Note_on_c, 0, 61, 80
1, 6559, Note_on_c, 0, 61, 0
1, 6560, Note_on_c, 0, 64, 80
1, 6719, Note_on_c, 0, 64, 0
1, 6720, Note_on_c, 0, 56, 80
1, 6879, Note_on_c, 0, 56, 0
1, 6880, Note_on_c, 0, 61, 80
1, 7039, Note_on_c, 0, 61, 0
1, 7040, Note_on_c, 0, 63, 80
1, 7199, Note_on_c, 0, 63, 0
1, 7200, Note_on_c, 0, 54, 80
1, 7359, Note_on_c, 0, 54, 0
1, 7360, Note_on_c, 0, 60, 80
1, 7519, Note_on_c, 0, 60, 0
1, 7520, Note_on_c, 0, 63, 80
1, 7679, Note_on_c, 0, 63, 0
1, 8160, Note_on_c, 0, 56, 80
1, 8319, Note_on_c, 0, 56, 0
1, 8320, Note_on_c, 0, 61, 80
1, 8479, Note_on_c, 0, 61, 0
1, 8480, Note_on_c, 0, 64, 80
1, 8639, Note_on_c, 0, 64, 0
1, 8640, Note_on_c, 0, 56, 80
1, 8799, Note_on_c, 0, 56, 0
1, 8800, Note_on_c, 0, 61, 80
1, 8959, Note_on_c, 0, 61, 0
1, 8960, Note_on_c, 0, 64, 80
1, 9119, Note_on_c, 0, 64, 0
1, 9120, Note_on_c, 0, 56, 80
1, 9120, Note_on_c, 0, 68, 80
1, 9279, Note_on_c, 0, 56, 0
1, 9280, Note_on_c, 0, 61, 80
1, 9439, Note_on_c, 0, 61, 0
1, 9440, Note_on_c, 0, 64, 80
1, 9479, Note_on_c, 0, 68, 0
1, 9480, Note_on_c, 0, 68, 80
1, 9599, Note_on_c, 0, 64, 0
1, 9599, Note_on_c, 0, 68, 0
1, 9600, Note_on_c, 0, 56, 80
1, 9600, Note_on_c, 0, 68, 80
1, 9759, Note_on_c, 0, 56, 0
1, 9760, Note_on_c, 0, 63, 80
1, 9919, Note_on_c, 0, 63, 0
1, 9920, Note_on_c, 0, 66, 80
1, 10079, Note_on_c, 0, 66, 0
1, 10080, Note_on_c, 0, 56, 80
